year,month,day,hour,origin,dest,tailnum,carrier
2013,7,18,21,LGA,CLT,N539MQ,MQ
2013,7,18,19,JFK,MCO,N535JB,B6
2013,7,18,21,EWR,MCO,N78524,UA
2013,7,18,21,EWR,BOS,N36476,UA
2013,7,18,20,LGA,DTW,N711MQ,MQ
2013,7,18,19,JFK,TPA,N589JB,B6
2013,7,18,20,LGA,DCA,N748UW,US
2013,7,18,20,JFK,LAX,N805JB,B6
2013,7,18,21,EWR,DCA,N16976,EV
2013,7,18,21,EWR,PWM,N21129,EV
2013,7,18,20,JFK,PHL,N8800G,9E
2013,7,18,20,EWR,BOS,N309JB,B6
2013,7,18,21,LGA,BNA,N517MQ,MQ
2013,7,18,21,JFK,DCA,N856MQ,MQ
2013,7,18,21,EWR,ORD,N531MQ,MQ
2013,7,18,19,LGA,PIT,N983DL,DL
2013,7,18,19,JFK,DEN,N3740C,DL
2013,7,18,21,JFK,LAS,N3730B,DL
2013,7,18,20,LGA,TYS,N8532G,9E
2013,7,18,19,LGA,BHM,N740EV,EV
2013,7,18,20,JFK,ROC,N368JB,B6
2013,7,18,21,LGA,FLL,N775JB,B6
2013,7,18,21,JFK,SJU,N595JB,B6
2013,7,18,19,JFK,SLC,N598JB,B6
2013,7,18,21,LGA,ORD,N470AA,AA
2013,7,18,19,LGA,TPA,N929DL,DL
2013,7,18,21,EWR,CLT,N15986,EV
2013,7,18,20,LGA,RIC,N755EV,EV
2013,7,18,22,JFK,SJU,N760JB,B6
2013,7,18,20,LGA,ORD,N33714,UA
2013,7,18,21,LGA,DCA,N769US,US
2013,7,18,20,LGA,MDW,N936WN,WN
2013,7,18,22,JFK,LAX,N615JB,B6
2013,7,18,19,EWR,BNA,N27962,EV
2013,7,18,20,JFK,ORD,N629JB,B6
2013,7,18,19,EWR,SAN,N39416,UA
2013,7,18,22,JFK,PWM,N258JB,B6
2013,7,18,19,LGA,IAD,N828AS,EV
2013,7,18,22,JFK,BUF,N203JB,B6
2013,7,18,22,JFK,BTV,N184JB,B6
2013,7,18,21,EWR,MHT,N14916,EV
2013,7,18,21,JFK,FLL,N606JB,B6
2013,7,18,21,JFK,DEN,N570JB,B6
2013,7,18,21,LGA,RDU,N525MQ,MQ
2013,7,18,21,EWR,ORF,N11189,EV
2013,7,18,21,JFK,TPA,N564JB,B6
2013,7,18,21,EWR,MCO,N524JB,B6
2013,7,18,21,JFK,LAX,N332AA,AA
2013,7,18,22,JFK,SYR,N374JB,B6
2013,7,18,20,JFK,AUS,N562JB,B6
2013,7,18,23,JFK,PSE,N789JB,B6
2013,7,18,22,LGA,MHT,N730EV,EV
2013,7,18,22,LGA,BTV,N761ND,EV
2013,7,18,6,EWR,MSP,N707EV,EV
2013,7,18,19,LGA,MHT,N754EV,EV
2013,7,18,13,EWR,ATL,N133EV,EV
2013,7,18,16,LGA,PIT,N604QX,EV
2013,7,18,20,LGA,DSM,N740EV,EV
2013,7,18,14,LGA,IAD,N877AS,EV
2013,7,18,10,LGA,IAD,N836AS,EV
2013,7,18,6,LGA,ATL,N344AT,FL
2013,7,18,14,JFK,CLE,N691MQ,MQ
2013,7,18,8,JFK,CHS,NA,9E
2013,7,18,14,JFK,IAD,NA,9E
2013,7,18,11,LGA,ORD,N482AA,AA
2013,7,18,13,EWR,DFW,N4YRAA,AA
2013,7,18,15,LGA,STL,N493AA,AA
2013,7,18,21,JFK,MCO,N519JB,B6
2013,7,18,14,JFK,TPA,N585JB,B6
2013,7,18,14,JFK,FLL,N621JB,B6
2013,7,18,10,JFK,PHX,NA,US
2013,7,18,14,LGA,BOS,NA,US
2013,7,18,18,LGA,BOS,NA,US
2013,7,18,11,LGA,DCA,NA,US
2013,7,18,15,LGA,DCA,NA,US
2013,7,18,19,LGA,DCA,NA,US
2013,7,18,14,JFK,PIT,N650MQ,MQ
2013,7,18,7,LGA,ORD,NA,UA
2013,7,19,19,EWR,DSM,N17138,EV
2013,7,19,23,JFK,BQN,N598JB,B6
2013,7,19,20,EWR,BQN,N37465,UA
2013,7,19,21,JFK,TPA,N519JB,B6
2013,7,19,23,JFK,PSE,N591JB,B6
2013,7,19,21,EWR,CLT,N15983,EV
2013,7,19,21,JFK,BOS,N325US,DL
2013,7,19,23,JFK,SJU,N526JB,B6
2013,7,19,20,JFK,TPA,N929DL,DL
2013,7,19,5,EWR,CLT,N559UW,US
2013,7,19,5,EWR,DEN,N33284,UA
2013,7,19,5,EWR,IAH,N26210,UA
2013,7,19,5,JFK,MIA,N5FGAA,AA
2013,7,19,5,LGA,IAH,N581UA,UA
2013,7,19,5,JFK,BQN,N509JB,B6
2013,7,19,6,LGA,IAD,N834AS,EV
2013,7,19,6,LGA,BOS,N745VJ,US
2013,7,19,6,EWR,MSP,N13202,EV
2013,7,19,6,LGA,ORD,N482AA,AA
2013,7,19,6,LGA,ATL,N913DL,DL
2013,7,19,6,JFK,IAD,N825AS,EV
2013,7,19,6,JFK,FLL,N708JB,B6
2013,7,19,6,LGA,DCA,N752US,US
2013,7,19,6,EWR,IAD,N16170,EV
2013,7,19,6,EWR,BOS,N229JB,B6
2013,7,19,6,LGA,DTW,N332NB,DL
2013,7,19,6,LGA,DFW,N3CGAA,AA
2013,7,19,6,LGA,MIA,N3GSAA,AA
2013,7,19,6,JFK,SFO,N508UA,UA
2013,7,19,6,LGA,FLL,N621JB,B6
2013,7,19,5,EWR,SFO,N73291,UA
2013,7,19,6,LGA,ATL,N149AT,FL
2013,7,19,6,EWR,HOU,N759GS,WN
2013,7,19,6,LGA,MEM,N343NB,DL
2013,7,19,6,EWR,DTW,N181PQ,EV
2013,7,19,6,LGA,PHL,N959UW,US
2013,7,19,6,EWR,ORD,N23721,UA
2013,7,19,6,EWR,ORD,N504MQ,MQ
2013,7,19,6,LGA,DTW,N725MQ,MQ
2013,7,19,6,LGA,RDU,N735MQ,MQ
2013,7,19,6,EWR,MCO,N806JB,B6
2013,7,19,6,JFK,MCO,N809JB,B6
2013,7,19,6,LGA,ORD,N473UA,UA
2013,7,19,6,LGA,MSP,N363NW,DL
2013,7,19,6,EWR,CVG,N18557,EV
2013,7,19,6,LGA,MDW,N8310C,WN
2013,7,19,6,EWR,MDW,N457WN,WN
2013,7,19,6,EWR,MIA,N3HJAA,AA
2013,7,19,6,JFK,CLT,N109UW,US
2013,7,19,6,EWR,RSW,N78506,UA
2013,7,19,6,EWR,CLT,N122US,US
2013,7,19,6,EWR,BOS,N850UA,UA
2013,7,19,6,EWR,MSP,N738EV,EV
2013,7,19,6,EWR,MCO,N87507,UA
2013,7,19,6,JFK,ATL,N682DA,DL
2013,7,19,6,LGA,STL,N799SW,WN
2013,7,19,6,EWR,CLT,N11544,EV
2013,7,19,6,LGA,CLT,N503MQ,MQ
2013,7,19,6,LGA,IAH,N14731,UA
2013,7,19,6,LGA,ATL,N511MQ,MQ
2013,7,19,6,JFK,LAX,N525UA,UA
2013,7,19,6,EWR,PIT,N13958,EV
2013,7,19,6,JFK,LAS,N635JB,B6
2013,7,19,6,JFK,RSW,N507JB,B6
2013,7,19,6,LGA,CLT,N565UW,US
2013,7,19,6,EWR,DCA,N13955,EV
2013,7,19,6,JFK,BUF,N353JB,B6
2013,7,19,6,EWR,CMH,N14993,EV
2013,7,19,6,EWR,SDF,N14558,EV
2013,7,19,6,EWR,TPA,N38473,UA
2013,7,19,6,LGA,MCO,N603JB,B6
2013,7,19,6,EWR,IAH,N540UA,UA
2013,7,19,6,EWR,ATL,N14568,EV
2013,7,19,6,EWR,ATL,N304DQ,DL
2013,7,19,6,JFK,SJU,N3CLAA,AA
2013,7,19,6,JFK,SJU,N587JB,B6
2013,7,19,6,JFK,BOS,N284JB,B6
2013,7,19,6,JFK,PHX,N520UW,US
2013,7,19,6,EWR,LAX,N541UA,UA
2013,7,19,6,LGA,ORD,N3HEAA,AA
2013,7,19,6,JFK,MSY,N323JB,B6
2013,7,19,6,EWR,ORD,N37419,UA
2013,7,19,6,EWR,PBI,N33262,UA
2013,7,19,6,JFK,TPA,N641JB,B6
2013,7,19,6,LGA,MSP,N5PBMQ,MQ
2013,7,19,6,EWR,IND,N13123,EV
2013,7,19,6,EWR,BUF,N11109,EV
2013,7,19,6,EWR,LAS,N565UA,UA
2013,7,19,7,LGA,MIA,N905DL,DL
2013,7,19,6,LGA,DFW,N3FJAA,AA
2013,7,19,6,LGA,DEN,N529UA,UA
2013,7,19,7,LGA,ORD,N4XRAA,AA
2013,7,19,7,EWR,DFW,N595AA,AA
2013,7,19,6,EWR,PHX,N659AW,US
2013,7,19,7,LGA,ATL,N678DL,DL
2013,7,19,6,JFK,SJU,N633DL,DL
2013,7,19,6,JFK,PBI,N554JB,B6
2013,7,19,7,LGA,MCO,N915DE,DL
2013,7,19,7,LGA,BOS,N944UW,US
2013,7,19,7,LGA,DCA,N746UW,US
2013,7,19,6,LGA,MKE,N481WN,WN
2013,7,19,7,LGA,FLL,N947DL,DL
2013,7,19,7,LGA,ORD,N459UA,UA
2013,7,19,7,JFK,LAX,N188DN,DL
2013,7,19,6,EWR,BOS,N37273,UA
2013,7,19,7,JFK,SLC,N665DN,DL
2013,7,19,7,JFK,SFO,N624AG,DL
2013,7,19,7,EWR,STL,N398SW,WN
2013,7,19,7,JFK,LAX,N746JB,B6
2013,7,19,7,LGA,MIA,N3FAAA,AA
2013,7,19,7,EWR,BNA,N24128,EV
2013,7,19,6,JFK,ORD,N624JB,B6
2013,7,19,7,LGA,XNA,N738MQ,MQ
2013,7,19,7,JFK,SJU,N599JB,B6
2013,7,19,7,EWR,RDU,N17196,EV
2013,7,19,7,EWR,CVG,N8972E,9E
2013,7,19,7,EWR,PDX,N37471,UA
2013,7,19,7,LGA,DTW,N969DL,DL
2013,7,19,7,JFK,MCO,N3BYAA,AA
2013,7,19,7,EWR,LAX,N461UA,UA
2013,7,19,7,EWR,SNA,N586UA,UA
2013,7,19,7,LGA,IAH,N463UA,UA
2013,7,19,7,EWR,GSP,N16112,EV
2013,7,19,7,EWR,GRR,N17115,EV
2013,7,19,7,JFK,LAX,N642VA,VX
2013,7,19,7,EWR,BNA,N407WN,WN
2013,7,19,7,JFK,LAX,N328AA,AA
2013,7,19,7,JFK,MIA,N324AA,AA
2013,7,19,7,EWR,SEA,N413AS,AS
2013,7,19,7,EWR,DTW,N13992,EV
2013,7,19,6,EWR,CLT,N162UW,US
2013,7,19,7,EWR,SJU,N565JB,B6
2013,7,19,7,EWR,SFO,N843VA,VX
2013,7,19,7,JFK,TPA,N3ESAA,AA
2013,7,19,7,LGA,PBI,N634JB,B6
2013,7,19,7,JFK,SEA,N713TW,DL
2013,7,19,7,LGA,HOU,N242WN,WN
2013,7,19,7,JFK,LAS,N3GXAA,AA
2013,7,19,7,JFK,SFO,N840VA,VX
2013,7,19,7,JFK,PWM,N239JB,B6
2013,7,19,7,EWR,MDW,N451WN,WN
2013,7,19,7,EWR,SFO,N13248,UA
2013,7,19,7,JFK,ATL,N3769L,DL
2013,7,19,7,EWR,ATL,N363NB,DL
2013,7,19,7,EWR,CMH,N14974,EV
2013,7,19,7,JFK,DTW,N912XJ,9E
2013,7,19,6,EWR,FLL,N38467,UA
2013,7,19,7,EWR,ORD,N16713,UA
2013,7,19,7,EWR,CHS,N12166,EV
2013,7,19,7,LGA,TPA,N590JB,B6
2013,7,19,7,LGA,DTW,N717MQ,MQ
2013,7,19,7,JFK,SRQ,N374JB,B6
2013,7,19,7,LGA,ORD,N4XXAA,AA
2013,7,19,7,EWR,ORD,N505MQ,MQ
2013,7,19,7,EWR,MCO,N75433,UA
2013,7,19,7,LGA,DFW,N561AA,AA
2013,7,19,7,LGA,PBI,N978DL,DL
2013,7,19,7,JFK,BUF,N368JB,B6
2013,7,19,8,EWR,STL,N11107,EV
2013,7,19,7,JFK,CHS,N258JB,B6
2013,7,19,8,JFK,STT,N5BYAA,AA
2013,7,19,8,LGA,BOS,N947UW,US
2013,7,19,7,LGA,ATL,N692DL,DL
2013,7,19,8,EWR,RSW,N580JB,B6
2013,7,19,8,JFK,FLL,N3742C,DL
2013,7,19,8,LGA,MSP,N924DL,DL
2013,7,19,8,EWR,PWM,N13994,EV
2013,7,19,8,JFK,RDU,N184JB,B6
2013,7,19,8,LGA,DCA,N756US,US
2013,7,19,8,LGA,MSY,N344NB,DL
2013,7,19,7,EWR,LAX,N553UA,UA
2013,7,19,7,JFK,SFO,N329AA,AA
2013,7,19,8,JFK,JAX,N187JB,B6
2013,7,19,8,LGA,ATL,N938AT,FL
2013,7,19,8,EWR,DFW,N12238,UA
2013,7,19,8,EWR,DAY,N13978,EV
2013,7,19,7,LGA,DEN,N576UA,UA
2013,7,19,8,EWR,BOS,N16732,UA
2013,7,19,8,EWR,OMA,N12142,EV
2013,7,19,8,JFK,PIT,N8933B,9E
2013,7,19,8,LGA,TPA,N376NW,DL
2013,7,19,8,LGA,RDU,N713MQ,MQ
2013,7,19,8,JFK,TPA,N302DQ,DL
2013,7,19,8,JFK,MSP,N929XJ,9E
2013,7,19,8,JFK,ACK,N203JB,B6
2013,7,19,8,JFK,LAS,N695DL,DL
2013,7,19,8,LGA,DEN,N365NW,DL
2013,7,19,8,LGA,BNA,N6EAMQ,MQ
2013,7,19,8,LGA,MCI,N761ND,EV
2013,7,19,7,EWR,GSO,N13908,EV
2013,7,19,8,JFK,HOU,N190JB,B6
2013,7,19,8,LGA,MIA,N3GPAA,AA
2013,7,19,8,JFK,FLL,N556JB,B6
2013,7,19,7,EWR,PHX,N812UA,UA
2013,7,19,8,JFK,SAN,N381DN,DL
2013,7,19,8,EWR,MSP,N11189,EV
2013,7,19,8,EWR,MIA,N528UA,UA
2013,7,19,8,EWR,XNA,N12167,EV
2013,7,19,8,JFK,MIA,N314US,DL
2013,7,19,8,EWR,CVG,N13553,EV
2013,7,19,8,EWR,BOS,N354JB,B6
2013,7,19,8,JFK,DCA,N812MQ,MQ
2013,7,19,8,EWR,MEM,N13988,EV
2013,7,19,8,JFK,MCO,N3773D,DL
2013,7,19,8,JFK,CLT,N193UW,US
2013,7,19,8,JFK,MVY,N8847A,9E
2013,7,19,8,JFK,SFO,N557UA,UA
2013,7,19,8,JFK,CHS,N826AY,9E
2013,7,19,8,EWR,DTW,N13566,EV
2013,7,19,8,EWR,CLT,N199UW,US
2013,7,19,8,LGA,CLE,N711MQ,MQ
2013,7,19,8,EWR,MSP,N361NB,DL
2013,7,19,8,LGA,RIC,N718EV,EV
2013,7,19,8,JFK,RDU,N856MQ,MQ
2013,7,19,8,EWR,MCO,N440UA,UA
2013,7,19,8,JFK,BOS,N3AUAA,AA
2013,7,19,8,LGA,CMH,N539MQ,MQ
2013,7,19,8,JFK,CLT,N298JB,B6
2013,7,19,7,LGA,CLT,N176UW,US
2013,7,19,8,JFK,LAX,N554UA,UA
2013,7,19,8,EWR,AVL,N14998,EV
2013,7,19,8,EWR,SFO,N523UA,UA
2013,7,19,8,LGA,ORD,N4YMAA,AA
2013,7,19,8,JFK,SJU,N3760C,DL
2013,7,19,8,LGA,CLT,N730US,US
2013,7,19,8,EWR,IAH,N37274,UA
2013,7,19,8,JFK,DCA,N910XJ,9E
2013,7,19,8,LGA,IAH,N27733,UA
2013,7,19,8,EWR,DEN,N19136,UA
2013,7,19,8,JFK,MIA,N5FKAA,AA
2013,7,19,9,LGA,MCO,N988DL,DL
2013,7,19,8,JFK,SFO,N547JB,B6
2013,7,19,9,LGA,BOS,N955UW,US
2013,7,19,9,JFK,LAX,N707TW,DL
2013,7,19,8,EWR,RIC,N15986,EV
2013,7,19,9,JFK,BTV,N304JB,B6
2013,7,19,9,LGA,MIA,N370NB,DL
2013,7,19,9,EWR,LAS,N487UA,UA
2013,7,19,9,EWR,ATL,N324NB,DL
2013,7,19,8,EWR,JAX,N15983,EV
2013,7,19,9,LGA,CHS,N755EV,EV
2013,7,19,9,LGA,DCA,N748UW,US
2013,7,19,9,EWR,FLL,N584JB,B6
2013,7,19,9,JFK,SAN,N504JB,B6
2013,7,19,9,LGA,ORD,N76508,UA
2013,7,19,9,EWR,SAN,N16703,UA
2013,7,19,9,JFK,SEA,N534JB,B6
2013,7,19,9,LGA,DTW,N317US,DL
2013,7,19,9,EWR,DTW,N200PQ,EV
2013,7,19,8,JFK,MCO,N637JB,B6
2013,7,19,8,LGA,ATL,N527MQ,MQ
2013,7,19,9,LGA,CLT,N525MQ,MQ
2013,7,19,8,EWR,MCI,N12126,EV
2013,7,19,8,JFK,MSY,N905XJ,9E
2013,7,19,9,EWR,CLT,N16976,EV
2013,7,19,8,LGA,ATL,N946DL,DL
2013,7,19,8,JFK,ORD,N920XJ,9E
2013,7,19,9,EWR,LAX,N38454,UA
2013,7,19,9,LGA,FLL,N973DL,DL
2013,7,19,9,JFK,BOS,N315NB,DL
2013,7,19,9,EWR,SJU,N53442,UA
2013,7,19,9,JFK,LAX,N335AA,AA
2013,7,19,8,EWR,SEA,N38424,UA
2013,7,19,9,EWR,DFW,N599AA,AA
2013,7,19,9,LGA,MCO,N510JB,B6
2013,7,19,9,EWR,BUF,N14950,EV
2013,7,19,7,JFK,MCO,N535JB,B6
2013,7,19,9,JFK,LAX,N622VA,VX
2013,7,19,9,EWR,LAX,N841VA,VX
2013,7,19,9,EWR,AUS,N447WN,WN
2013,7,19,9,JFK,SEA,N718TW,DL
2013,7,19,9,JFK,SYR,N292JB,B6
2013,7,19,9,LGA,FLL,N606JB,B6
2013,7,19,9,EWR,SFO,N78524,UA
2013,7,19,9,JFK,AUS,N527JB,B6
2013,7,19,9,JFK,ROC,N247JB,B6
2013,7,19,7,EWR,DEN,N456UA,UA
2013,7,19,9,LGA,SDF,N8758D,9E
2013,7,19,9,EWR,ATL,N14168,EV
2013,7,19,9,JFK,LAX,N636JB,B6
2013,7,19,9,LGA,ORD,N573AA,AA
2013,7,19,9,LGA,MIA,N3FFAA,AA
2013,7,19,9,LGA,MDW,N200WN,WN
2013,7,19,9,EWR,FLL,N27205,UA
2013,7,19,9,LGA,MKE,N726SW,WN
2013,7,19,9,LGA,BNA,N522MQ,MQ
2013,7,19,9,LGA,DAY,N832AY,9E
2013,7,19,9,LGA,DFW,N547AA,AA
2013,7,19,9,JFK,LAS,N837VA,VX
2013,7,19,9,JFK,MCO,N591JB,B6
2013,7,19,10,JFK,HNL,N380HA,HA
2013,7,19,9,EWR,SAV,N13969,EV
2013,7,19,10,LGA,DCA,N752US,US
2013,7,19,9,LGA,CLT,N732US,US
2013,7,19,10,LGA,BOS,N958UW,US
2013,7,19,9,LGA,ATL,N517MQ,MQ
2013,7,19,10,JFK,SFO,N717TW,DL
2013,7,19,10,LGA,ATL,N957DL,DL
2013,7,19,10,LGA,ORD,N834UA,UA
2013,7,19,10,LGA,IAD,N909EV,EV
2013,7,19,10,EWR,TPA,N27213,UA
2013,7,19,9,JFK,IAD,N820AS,EV
2013,7,19,10,EWR,ORD,N537MQ,MQ
2013,7,19,10,LGA,CAK,N993AT,FL
2013,7,19,10,LGA,MSP,N3738B,DL
2013,7,19,9,JFK,LAS,N589JB,B6
2013,7,19,9,EWR,ORD,N468UA,UA
2013,7,19,10,JFK,SFO,N560UA,UA
2013,7,19,10,JFK,CLT,N715UW,US
2013,7,19,10,EWR,BOS,N27724,UA
2013,7,19,9,LGA,CLT,N730EV,EV
2013,7,19,10,JFK,BOS,N353JB,B6
2013,7,19,10,EWR,PHX,N649AW,US
2013,7,19,10,EWR,STL,N16987,EV
2013,7,19,10,EWR,MKE,N13955,EV
2013,7,19,10,EWR,DSM,N11109,EV
2013,7,19,10,JFK,SFO,N323AA,AA
2013,7,19,10,JFK,TPA,N598JB,B6
2013,7,19,10,EWR,SFO,N525VA,VX
2013,7,19,10,LGA,ORD,N4XTAA,AA
2013,7,19,10,JFK,LAS,N3752,DL
2013,7,19,10,LGA,DTW,N520MQ,MQ
2013,7,19,10,LGA,IAH,N36247,UA
2013,7,19,10,EWR,BNA,N16954,EV
2013,7,19,9,JFK,SJU,N5FTAA,AA
2013,7,19,10,JFK,PBI,N789JB,B6
2013,7,19,10,EWR,ATL,N364NB,DL
2013,7,19,10,JFK,LAX,N319AA,AA
2013,7,19,10,JFK,BUF,N183JB,B6
2013,7,19,10,EWR,SFO,N38403,UA
2013,7,19,10,JFK,PHX,N510UW,US
2013,7,19,10,EWR,RDU,N21144,EV
2013,7,19,10,EWR,CHS,N14203,EV
2013,7,19,10,EWR,CLT,N171US,US
2013,7,19,10,EWR,IND,N14993,EV
2013,7,19,10,LGA,MIA,N3HUAA,AA
2013,7,19,10,LGA,MEM,N615QX,EV
2013,7,19,8,LGA,BNA,N750EV,EV
2013,7,19,10,JFK,SFO,N630VA,VX
2013,7,19,10,LGA,SRQ,N349NB,DL
2013,7,19,10,JFK,SLC,N393DA,DL
2013,7,19,11,LGA,BOS,N944UW,US
2013,7,19,11,JFK,MCO,N981DL,DL
2013,7,19,11,LGA,MCO,N907DE,DL
2013,7,19,11,EWR,DTW,N197PQ,EV
2013,7,19,10,JFK,SJU,N505JB,B6
2013,7,19,11,LGA,DCA,N746UW,US
2013,7,19,10,LGA,RDU,N725MQ,MQ
2013,7,19,10,JFK,FLL,N644JB,B6
2013,7,19,11,JFK,DCA,N512MQ,MQ
2013,7,19,10,LGA,FLL,N625JB,B6
2013,7,19,11,LGA,DTW,N332NB,DL
2013,7,19,11,EWR,IAH,N12221,UA
2013,7,19,11,JFK,RSW,N629JB,B6
2013,7,19,11,EWR,LAX,N572UA,UA
2013,7,19,11,LGA,DFW,N3JRAA,AA
2013,7,19,11,LGA,MDW,N401WN,WN
2013,7,19,11,LGA,ORD,N580AA,AA
2013,7,19,11,LGA,TPA,N327NW,DL
2013,7,19,11,EWR,MCO,N508JB,B6
2013,7,19,11,EWR,BOS,N324JB,B6
2013,7,19,11,EWR,ORD,N514MQ,MQ
2013,7,19,11,LGA,DEN,N430UA,UA
2013,7,19,11,JFK,PWM,N203JB,B6
2013,7,19,11,LGA,ATL,N917DE,DL
2013,7,19,11,EWR,DEN,N30401,UA
2013,7,19,11,LGA,BNA,N415WN,WN
2013,7,19,11,LGA,CMH,N721MQ,MQ
2013,7,19,11,JFK,LAX,N595UA,UA
2013,7,19,11,JFK,BTV,N239JB,B6
2013,7,19,11,LGA,CLT,N150UW,US
2013,7,19,11,LGA,MIA,N3BNAA,AA
2013,7,19,11,LGA,CLT,N926LR,YV
2013,7,19,11,EWR,SFO,N37273,UA
2013,7,19,10,EWR,OMA,N11199,EV
2013,7,19,11,JFK,IAD,N368JB,B6
2013,7,19,9,JFK,PHL,N8847A,9E
2013,7,19,11,LGA,PIT,N754EV,EV
2013,7,19,11,LGA,MSP,N336NW,DL
2013,7,19,11,LGA,MSP,N503MQ,MQ
2013,7,19,11,EWR,RDU,N11150,EV
2013,7,19,11,LGA,STL,N4YHAA,AA
2013,7,19,11,LGA,FLL,N920DL,DL
2013,7,19,11,JFK,DCA,N812MQ,MQ
2013,7,19,10,EWR,LAX,N537UA,UA
2013,7,19,11,LGA,PBI,N3764D,DL
2013,7,19,11,LGA,BTV,N712EV,EV
2013,7,19,11,EWR,PIT,N13994,EV
2013,7,19,11,LGA,RDU,N723MQ,MQ
2013,7,19,12,LGA,BOS,N947UW,US
2013,7,19,11,EWR,ATL,N327NB,DL
2013,7,19,12,LGA,ORD,N807UA,UA
2013,7,19,12,LGA,DCA,N756US,US
2013,7,19,11,EWR,MIA,N3BXAA,AA
2013,7,19,11,LGA,DEN,N465WN,WN
2013,7,19,12,EWR,SNA,N39728,UA
2013,7,19,12,EWR,ROC,N14974,EV
2013,7,19,12,JFK,LAX,N339AA,AA
2013,7,19,12,EWR,MDW,N930WN,WN
2013,7,19,12,JFK,BOS,N336NB,DL
2013,7,19,12,JFK,CLT,N125UW,US
2013,7,19,11,EWR,JAX,N13132,EV
2013,7,19,12,EWR,IAH,N37437,UA
2013,7,19,12,LGA,CLE,N720MQ,MQ
2013,7,19,12,LGA,ATL,N6702,DL
2013,7,19,12,EWR,MCI,N14153,EV
2013,7,19,11,EWR,MCO,N34137,UA
2013,7,19,12,EWR,DAY,N13908,EV
2013,7,19,12,JFK,LAX,N583JB,B6
2013,7,19,12,JFK,ACK,N354JB,B6
2013,7,19,12,LGA,DFW,N544AA,AA
2013,7,19,12,LGA,ATL,N511MQ,MQ
2013,7,19,11,LGA,BNA,N851MQ,MQ
2013,7,19,12,LGA,ORD,N481AA,AA
2013,7,19,12,EWR,BTV,N13992,EV
2013,7,19,12,LGA,MIA,N936DL,DL
2013,7,19,12,EWR,DEN,N706SW,WN
2013,7,19,12,EWR,MIA,N13110,UA
2013,7,19,12,LGA,HOU,N915WN,WN
2013,7,19,12,EWR,ATL,N36469,UA
2013,7,19,12,EWR,BOS,N76503,UA
2013,7,19,12,JFK,BOS,N304JB,B6
2013,7,19,12,JFK,BUF,N184JB,B6
2013,7,19,12,EWR,CLT,N13903,EV
2013,7,19,12,LGA,DFW,N3HVAA,AA
2013,7,19,12,JFK,RDU,N828MQ,MQ
2013,7,19,12,LGA,IAH,N488UA,UA
2013,7,19,12,JFK,MIA,N347AA,AA
2013,7,19,12,JFK,SYR,N258JB,B6
2013,7,19,12,EWR,PHX,N818UA,UA
2013,7,19,12,EWR,GSO,N12166,EV
2013,7,19,12,JFK,SLC,N3751B,DL
2013,7,19,12,EWR,MCO,N503JB,B6
2013,7,19,12,EWR,HOU,N799SW,WN
2013,7,19,13,LGA,DTW,N722MQ,MQ
2013,7,19,12,LGA,CLT,N537UW,US
2013,7,19,12,LGA,ATL,N950DL,DL
2013,7,19,13,LGA,BOS,N955UW,US
2013,7,19,13,LGA,DCA,N748UW,US
2013,7,19,12,EWR,MCO,N14107,UA
2013,7,19,13,EWR,ATL,N232PQ,EV
2013,7,19,12,EWR,SJU,N33289,UA
2013,7,19,13,EWR,RIC,N15985,EV
2013,7,19,12,LGA,DTW,N335NB,DL
2013,7,19,8,LGA,DFW,N3AAAA,AA
2013,7,19,13,JFK,LAX,N641VA,VX
2013,7,19,13,EWR,PBI,N810UA,UA
2013,7,19,12,JFK,BOS,N3AUAA,AA
2013,7,19,12,EWR,SFO,N34460,UA
2013,7,19,13,EWR,ORD,N17139,UA
2013,7,19,12,EWR,BNA,N13978,EV
2013,7,19,13,EWR,IAD,N14198,EV
2013,7,19,13,LGA,ATL,N928AT,FL
2013,7,19,13,LGA,ORD,N488AA,AA
2013,7,19,13,EWR,CLT,N124US,US
2013,7,19,13,EWR,BNA,N718SW,WN
2013,7,19,12,LGA,MKE,N246LV,WN
2013,7,19,13,EWR,FLL,N87507,UA
2013,7,19,13,LGA,RSW,N603JB,B6
2013,7,19,13,EWR,LAX,N634VA,VX
2013,7,19,13,EWR,CVG,N819AY,9E
2013,7,19,12,EWR,DTW,N18556,EV
2013,7,19,12,JFK,BUF,N921XJ,9E
2013,7,19,13,LGA,SRQ,N621JB,B6
2013,7,19,13,LGA,CLE,N711MQ,MQ
2013,7,19,13,EWR,MEM,N14950,EV
2013,7,19,13,LGA,DEN,N216FR,F9
2013,7,19,9,EWR,ORD,N24702,UA
2013,7,19,13,JFK,ROC,N292JB,B6
2013,7,19,13,JFK,ATL,N315NB,DL
2013,7,19,13,EWR,MSP,N14174,EV
2013,7,19,13,EWR,HNL,N76065,UA
2013,7,19,13,LGA,MIA,N3GSAA,AA
2013,7,19,13,JFK,LGB,N507JB,B6
2013,7,19,11,JFK,BWI,N826AY,9E
2013,7,19,13,LGA,MDW,N290WN,WN
2013,7,19,13,LGA,DFW,N3ACAA,AA
2013,7,19,13,EWR,ORD,N505MQ,MQ
2013,7,19,12,JFK,LAX,N727TW,DL
2013,7,19,13,LGA,MCO,N915DE,DL
2013,7,19,13,EWR,MSY,N14117,EV
2013,7,19,13,JFK,PWM,N298JB,B6
